,CIK,Company Name,Form Type,Date Filed,File Name,File split,Landing page
1140,1392380,"Gevo, Inc.",10-K,20180328,edgar/data/1392380/0001564590-18-006978.txt,edgar/data/1392380/0001564590-18-006978,https://www.sec.gov/Archives/edgar/data/1392380/0001564590-18-006978-index.htm
1142,1392545,"Lightning Gaming, Inc.",10-K,20180328,edgar/data/1392545/0000890163-18-000015.txt,edgar/data/1392545/0000890163-18-000015,https://www.sec.gov/Archives/edgar/data/1392545/0000890163-18-000015-index.htm
1179,1399935,Francesca's Holdings CORP,10-K,20180328,edgar/data/1399935/0001144204-18-017543.txt,edgar/data/1399935/0001144204-18-017543,https://www.sec.gov/Archives/edgar/data/1399935/0001144204-18-017543-index.htm
1180,1401521,UNITED INSURANCE HOLDINGS CORP.,10-K,20180328,edgar/data/1401521/0001401521-18-000044.txt,edgar/data/1401521/0001401521-18-000044,https://www.sec.gov/Archives/edgar/data/1401521/0001401521-18-000044-index.htm
1181,1401914,"Dare Bioscience, Inc.",10-K,20180328,edgar/data/1401914/0001564590-18-006989.txt,edgar/data/1401914/0001564590-18-006989,https://www.sec.gov/Archives/edgar/data/1401914/0001564590-18-006989-index.htm
1190,1405332,"Fifth Third Holdings Funding, LLC",10-K,20180328,edgar/data/1405332/0001193125-18-099266.txt,edgar/data/1405332/0001193125-18-099266,https://www.sec.gov/Archives/edgar/data/1405332/0001193125-18-099266-index.htm
1191,1405332,"Fifth Third Holdings Funding, LLC",10-K,20180328,edgar/data/1405332/0001193125-18-099279.txt,edgar/data/1405332/0001193125-18-099279,https://www.sec.gov/Archives/edgar/data/1405332/0001193125-18-099279-index.htm
1192,1405332,"Fifth Third Holdings Funding, LLC",10-K,20180328,edgar/data/1405332/0001193125-18-099308.txt,edgar/data/1405332/0001193125-18-099308,https://www.sec.gov/Archives/edgar/data/1405332/0001193125-18-099308-index.htm
1238,1419806,RARE ELEMENT RESOURCES LTD,10-K,20180328,edgar/data/1419806/0001052918-18-000086.txt,edgar/data/1419806/0001052918-18-000086,https://www.sec.gov/Archives/edgar/data/1419806/0001052918-18-000086-index.htm
1292,1422141,ZETA ACQUISITION CORP I,10-K,20180328,edgar/data/1422141/0001213900-18-003585.txt,edgar/data/1422141/0001213900-18-003585,https://www.sec.gov/Archives/edgar/data/1422141/0001213900-18-003585-index.htm
1301,1428336,HEALTHEQUITY INC,10-K,20180328,edgar/data/1428336/0001428336-18-000009.txt,edgar/data/1428336/0001428336-18-000009,https://www.sec.gov/Archives/edgar/data/1428336/0001428336-18-000009-index.htm
1310,1432196,Pershing Gold Corp.,10-K,20180328,edgar/data/1432196/0001144204-18-017511.txt,edgar/data/1432196/0001144204-18-017511,https://www.sec.gov/Archives/edgar/data/1432196/0001144204-18-017511-index.htm
1359,1442836,"Mersana Therapeutics, Inc.",10-K,20180328,edgar/data/1442836/0001558370-18-002479.txt,edgar/data/1442836/0001558370-18-002479,https://www.sec.gov/Archives/edgar/data/1442836/0001558370-18-002479-index.htm
1361,1444706,CROSSROADS LIQUIDATING TRUST,10-K,20180328,edgar/data/1444706/0001387131-18-001242.txt,edgar/data/1444706/0001387131-18-001242,https://www.sec.gov/Archives/edgar/data/1444706/0001387131-18-001242-index.htm
1365,1448597,Bullfrog Gold Corp.,10-K,20180328,edgar/data/1448597/0001393905-18-000113.txt,edgar/data/1448597/0001393905-18-000113,https://www.sec.gov/Archives/edgar/data/1448597/0001393905-18-000113-index.htm
1430,1468666,SecureWorks Corp,10-K,20180328,edgar/data/1468666/0001468666-18-000011.txt,edgar/data/1468666/0001468666-18-000011,https://www.sec.gov/Archives/edgar/data/1468666/0001468666-18-000011-index.htm
1456,1476034,Metropolitan Bank Holding Corp.,10-K,20180328,edgar/data/1476034/0001144204-18-017601.txt,edgar/data/1476034/0001144204-18-017601,https://www.sec.gov/Archives/edgar/data/1476034/0001144204-18-017601-index.htm
1463,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001619406-18-000010.txt,edgar/data/1477336/0001619406-18-000010,https://www.sec.gov/Archives/edgar/data/1477336/0001619406-18-000010-index.htm
1464,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001627213-18-000010.txt,edgar/data/1477336/0001627213-18-000010,https://www.sec.gov/Archives/edgar/data/1477336/0001627213-18-000010-index.htm
1465,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001647353-18-000009.txt,edgar/data/1477336/0001647353-18-000009,https://www.sec.gov/Archives/edgar/data/1477336/0001647353-18-000009-index.htm
1466,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001652201-18-000009.txt,edgar/data/1477336/0001652201-18-000009,https://www.sec.gov/Archives/edgar/data/1477336/0001652201-18-000009-index.htm
1467,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001657324-18-000009.txt,edgar/data/1477336/0001657324-18-000009,https://www.sec.gov/Archives/edgar/data/1477336/0001657324-18-000009-index.htm
1468,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001666947-18-000009.txt,edgar/data/1477336/0001666947-18-000009,https://www.sec.gov/Archives/edgar/data/1477336/0001666947-18-000009-index.htm
1469,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001673813-18-000009.txt,edgar/data/1477336/0001673813-18-000009,https://www.sec.gov/Archives/edgar/data/1477336/0001673813-18-000009-index.htm
1470,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001679731-18-000019.txt,edgar/data/1477336/0001679731-18-000019,https://www.sec.gov/Archives/edgar/data/1477336/0001679731-18-000019-index.htm
1471,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001700667-18-000017.txt,edgar/data/1477336/0001700667-18-000017,https://www.sec.gov/Archives/edgar/data/1477336/0001700667-18-000017-index.htm
1472,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001705002-18-000016.txt,edgar/data/1477336/0001705002-18-000016,https://www.sec.gov/Archives/edgar/data/1477336/0001705002-18-000016-index.htm
1473,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001713736-18-000025.txt,edgar/data/1477336/0001713736-18-000025,https://www.sec.gov/Archives/edgar/data/1477336/0001713736-18-000025-index.htm
1474,1477336,Ally Auto Assets LLC,10-K,20180328,edgar/data/1477336/0001721353-18-000017.txt,edgar/data/1477336/0001721353-18-000017,https://www.sec.gov/Archives/edgar/data/1477336/0001721353-18-000017-index.htm
1500,1486299,"RENMIN TIANLI GROUP, INC.",10-K,20180328,edgar/data/1486299/0001193805-18-000456.txt,edgar/data/1486299/0001193805-18-000456,https://www.sec.gov/Archives/edgar/data/1486299/0001193805-18-000456-index.htm
1520,1492632,Ally Wholesale Enterprises LLC,10-K,20180328,edgar/data/1492632/0001499357-18-000010.txt,edgar/data/1492632/0001499357-18-000010,https://www.sec.gov/Archives/edgar/data/1492632/0001499357-18-000010-index.htm
1534,1499357,Ally Master Owner Trust,10-K,20180328,edgar/data/1499357/0001499357-18-000010.txt,edgar/data/1499357/0001499357-18-000010,https://www.sec.gov/Archives/edgar/data/1499357/0001499357-18-000010-index.htm
1555,1504886,Ceres Tactical Macro L.P.,10-K,20180328,edgar/data/1504886/0001193125-18-099261.txt,edgar/data/1504886/0001193125-18-099261,https://www.sec.gov/Archives/edgar/data/1504886/0001193125-18-099261-index.htm
1565,1506742,"Texas South Energy, Inc.",10-K,20180328,edgar/data/1506742/0001213900-18-003583.txt,edgar/data/1506742/0001213900-18-003583,https://www.sec.gov/Archives/edgar/data/1506742/0001213900-18-003583-index.htm
1575,1507986,JetPay Corp,10-K,20180328,edgar/data/1507986/0001144204-18-017570.txt,edgar/data/1507986/0001144204-18-017570,https://www.sec.gov/Archives/edgar/data/1507986/0001144204-18-017570-index.htm
1641,1532383,VANJIA CORP,10-K,20180328,edgar/data/1532383/0001552781-18-000126.txt,edgar/data/1532383/0001552781-18-000126,https://www.sec.gov/Archives/edgar/data/1532383/0001552781-18-000126-index.htm
1653,1535706,CFCRE Commercial Mortgage Trust 2011-C2,10-K,20180328,edgar/data/1535706/0001193125-18-099045.txt,edgar/data/1535706/0001193125-18-099045,https://www.sec.gov/Archives/edgar/data/1535706/0001193125-18-099045-index.htm
1710,1550020,eWELLNESS HEALTHCARE Corp,10-K,20180328,edgar/data/1550020/0001493152-18-004022.txt,edgar/data/1550020/0001493152-18-004022,https://www.sec.gov/Archives/edgar/data/1550020/0001493152-18-004022-index.htm
1713,1552111,Barclays Dryrock Issuance Trust,10-K,20180328,edgar/data/1552111/0001208646-18-000046.txt,edgar/data/1552111/0001208646-18-000046,https://www.sec.gov/Archives/edgar/data/1552111/0001208646-18-000046-index.htm
1718,1552845,Future Healthcare of America,10-K,20180328,edgar/data/1552845/0001548123-18-000034.txt,edgar/data/1552845/0001548123-18-000034,https://www.sec.gov/Archives/edgar/data/1552845/0001548123-18-000034-index.htm
1761,1566044,Menlo Therapeutics Inc.,10-K,20180328,edgar/data/1566044/0001628280-18-003726.txt,edgar/data/1566044/0001628280-18-003726,https://www.sec.gov/Archives/edgar/data/1566044/0001628280-18-003726-index.htm
1764,1567572,MORGAN STANLEY BANK OF AMERICA MERRILL LYNCH TRUST 2013-C8,10-K,20180328,edgar/data/1567572/0001056404-18-001963.txt,edgar/data/1567572/0001056404-18-001963,https://www.sec.gov/Archives/edgar/data/1567572/0001056404-18-001963-index.htm
1778,1571398,"Sunnyside Bancorp, Inc.",10-K,20180328,edgar/data/1571398/0001493152-18-003991.txt,edgar/data/1571398/0001493152-18-003991,https://www.sec.gov/Archives/edgar/data/1571398/0001493152-18-003991-index.htm
1840,1574676,"Galenfeha, Inc.",10-K,20180328,edgar/data/1574676/0001062993-18-001373.txt,edgar/data/1574676/0001062993-18-001373,https://www.sec.gov/Archives/edgar/data/1574676/0001062993-18-001373-index.htm
1875,1585389,"Strategic Storage Trust II, Inc.",10-K,20180328,edgar/data/1585389/0001564590-18-006987.txt,edgar/data/1585389/0001564590-18-006987,https://www.sec.gov/Archives/edgar/data/1585389/0001564590-18-006987-index.htm
1878,1586554,Chess Supersite Corp,10-K,20180328,edgar/data/1586554/0001144204-18-017620.txt,edgar/data/1586554/0001144204-18-017620,https://www.sec.gov/Archives/edgar/data/1586554/0001144204-18-017620-index.htm
1955,1597032,Capital Auto Receivables Asset Trust 2014-1,10-K,20180328,edgar/data/1597032/0001597032-18-000009.txt,edgar/data/1597032/0001597032-18-000009,https://www.sec.gov/Archives/edgar/data/1597032/0001597032-18-000009-index.htm
1995,1605301,"CB Financial Services, Inc.",10-K,20180328,edgar/data/1605301/0001171843-18-002336.txt,edgar/data/1605301/0001171843-18-002336,https://www.sec.gov/Archives/edgar/data/1605301/0001171843-18-002336-index.htm
1996,1605435,Capital Auto Receivables Asset Trust 2014-2,10-K,20180328,edgar/data/1605435/0001605435-18-000011.txt,edgar/data/1605435/0001605435-18-000011,https://www.sec.gov/Archives/edgar/data/1605435/0001605435-18-000011-index.htm
2022,1611277,"Helix TCS, Inc.",10-K,20180328,edgar/data/1611277/0001213900-18-003595.txt,edgar/data/1611277/0001213900-18-003595,https://www.sec.gov/Archives/edgar/data/1611277/0001213900-18-003595-index.htm
2056,1617626,Capital Auto Receivables Asset Trust 2014-3,10-K,20180328,edgar/data/1617626/0001617626-18-000012.txt,edgar/data/1617626/0001617626-18-000012,https://www.sec.gov/Archives/edgar/data/1617626/0001617626-18-000012-index.htm
2064,1619346,Fifth Third Auto Trust 2014-3,10-K,20180328,edgar/data/1619346/0001193125-18-099266.txt,edgar/data/1619346/0001193125-18-099266,https://www.sec.gov/Archives/edgar/data/1619346/0001193125-18-099266-index.htm
2065,1619406,Ally Auto Receivables Trust 2014-2,10-K,20180328,edgar/data/1619406/0001619406-18-000010.txt,edgar/data/1619406/0001619406-18-000010,https://www.sec.gov/Archives/edgar/data/1619406/0001619406-18-000010-index.htm
2070,1621121,Toyota Auto Receivables 2014-C Owner Trust,10-K,20180328,edgar/data/1621121/0000929638-18-000400.txt,edgar/data/1621121/0000929638-18-000400,https://www.sec.gov/Archives/edgar/data/1621121/0000929638-18-000400-index.htm
2106,1626199,"ALPINE IMMUNE SCIENCES, INC.",10-K,20180328,edgar/data/1626199/0001564590-18-006916.txt,edgar/data/1626199/0001564590-18-006916,https://www.sec.gov/Archives/edgar/data/1626199/0001564590-18-006916-index.htm
2116,1627213,Ally Auto Receivables Trust 2014-3,10-K,20180328,edgar/data/1627213/0001627213-18-000010.txt,edgar/data/1627213/0001627213-18-000010,https://www.sec.gov/Archives/edgar/data/1627213/0001627213-18-000010-index.htm
2126,1629019,Merchants Bancorp,10-K,20180328,edgar/data/1629019/0001558370-18-002483.txt,edgar/data/1629019/0001558370-18-002483,https://www.sec.gov/Archives/edgar/data/1629019/0001558370-18-002483-index.htm
2132,1630924,Capital Auto Receivables Asset Trust 2015-1,10-K,20180328,edgar/data/1630924/0001630924-18-000010.txt,edgar/data/1630924/0001630924-18-000010,https://www.sec.gov/Archives/edgar/data/1630924/0001630924-18-000010-index.htm
2139,1632081,"HOMETOWN INTERNATIONAL, INC.",10-K,20180328,edgar/data/1632081/0001615774-18-002163.txt,edgar/data/1632081/0001615774-18-002163,https://www.sec.gov/Archives/edgar/data/1632081/0001615774-18-002163-index.htm
2144,1634121,Toyota Auto Receivables 2015-A Owner Trust,10-K,20180328,edgar/data/1634121/0000929638-18-000402.txt,edgar/data/1634121/0000929638-18-000402,https://www.sec.gov/Archives/edgar/data/1634121/0000929638-18-000402-index.htm
2180,1641832,Capital Auto Receivables Asset Trust 2015-2,10-K,20180328,edgar/data/1641832/0001641832-18-000010.txt,edgar/data/1641832/0001641832-18-000010,https://www.sec.gov/Archives/edgar/data/1641832/0001641832-18-000010-index.htm
2183,1642673,Toyota Auto Receivables 2015-B Owner Trust,10-K,20180328,edgar/data/1642673/0000929638-18-000404.txt,edgar/data/1642673/0000929638-18-000404,https://www.sec.gov/Archives/edgar/data/1642673/0000929638-18-000404-index.htm
2202,1646188,ZEV VENTURES INC.,10-K,20180328,edgar/data/1646188/0001615774-18-002144.txt,edgar/data/1646188/0001615774-18-002144,https://www.sec.gov/Archives/edgar/data/1646188/0001615774-18-002144-index.htm
2208,1646798,Mercedes-Benz Auto Receivables Trust 2015-1,10-K,20180328,edgar/data/1646798/0001019965-18-000102.txt,edgar/data/1646798/0001019965-18-000102,https://www.sec.gov/Archives/edgar/data/1646798/0001019965-18-000102-index.htm
2209,1646829,USAA Auto Owner Trust 2015-1,10-K,20180328,edgar/data/1646829/0001193125-18-099143.txt,edgar/data/1646829/0001193125-18-099143,https://www.sec.gov/Archives/edgar/data/1646829/0001193125-18-099143-index.htm
2212,1647353,Ally Auto Receivables Trust 2015-1,10-K,20180328,edgar/data/1647353/0001647353-18-000009.txt,edgar/data/1647353/0001647353-18-000009,https://www.sec.gov/Archives/edgar/data/1647353/0001647353-18-000009-index.htm
2218,1649616,Capital Auto Receivables Asset Trust 2015-3,10-K,20180328,edgar/data/1649616/0001649616-18-000015.txt,edgar/data/1649616/0001649616-18-000015,https://www.sec.gov/Archives/edgar/data/1649616/0001649616-18-000015-index.htm
2219,1649675,Toyota Auto Receivables 2015-C Owner Trust,10-K,20180328,edgar/data/1649675/0000929638-18-000406.txt,edgar/data/1649675/0000929638-18-000406,https://www.sec.gov/Archives/edgar/data/1649675/0000929638-18-000406-index.htm
2232,1651987,"Central Federal Bancshares, Inc",10-K,20180328,edgar/data/1651987/0001493152-18-004043.txt,edgar/data/1651987/0001493152-18-004043,https://www.sec.gov/Archives/edgar/data/1651987/0001493152-18-004043-index.htm
2239,1652201,Ally Auto Receivables Trust 2015-2,10-K,20180328,edgar/data/1652201/0001652201-18-000009.txt,edgar/data/1652201/0001652201-18-000009,https://www.sec.gov/Archives/edgar/data/1652201/0001652201-18-000009-index.htm
2249,1652885,Fifth Third Auto Trust 2015-1,10-K,20180328,edgar/data/1652885/0001193125-18-099279.txt,edgar/data/1652885/0001193125-18-099279,https://www.sec.gov/Archives/edgar/data/1652885/0001193125-18-099279-index.htm
2250,1654151,"Deciphera Pharmaceuticals, Inc.",10-K,20180328,edgar/data/1654151/0001193125-18-099539.txt,edgar/data/1654151/0001193125-18-099539,https://www.sec.gov/Archives/edgar/data/1654151/0001193125-18-099539-index.htm
2257,1654785,Capital Auto Receivables Asset Trust 2015-4,10-K,20180328,edgar/data/1654785/0001654785-18-000010.txt,edgar/data/1654785/0001654785-18-000010,https://www.sec.gov/Archives/edgar/data/1654785/0001654785-18-000010-index.htm
2266,1657324,Ally Auto Receivables Trust 2016-1,10-K,20180328,edgar/data/1657324/0001657324-18-000009.txt,edgar/data/1657324/0001657324-18-000009,https://www.sec.gov/Archives/edgar/data/1657324/0001657324-18-000009-index.htm
2276,1659617,"Moleculin Biotech, Inc.",10-K,20180328,edgar/data/1659617/0001659617-18-000027.txt,edgar/data/1659617/0001659617-18-000027,https://www.sec.gov/Archives/edgar/data/1659617/0001659617-18-000027-index.htm
2286,1661589,CFCRE 2016-C3 Mortgage Trust,10-K,20180328,edgar/data/1661589/0001056404-18-001990.txt,edgar/data/1661589/0001056404-18-001990,https://www.sec.gov/Archives/edgar/data/1661589/0001056404-18-001990-index.htm
2356,1666176,Toyota Auto Receivables 2016-A Owner Trust,10-K,20180328,edgar/data/1666176/0000929638-18-000408.txt,edgar/data/1666176/0000929638-18-000408,https://www.sec.gov/Archives/edgar/data/1666176/0000929638-18-000408-index.htm
2386,1666947,Ally Auto Receivables Trust 2016-2,10-K,20180328,edgar/data/1666947/0001666947-18-000009.txt,edgar/data/1666947/0001666947-18-000009,https://www.sec.gov/Archives/edgar/data/1666947/0001666947-18-000009-index.htm
2387,1667546,Mercedes-Benz Auto Lease Trust 2016-A,10-K,20180328,edgar/data/1667546/0001019965-18-000099.txt,edgar/data/1667546/0001019965-18-000099,https://www.sec.gov/Archives/edgar/data/1667546/0001019965-18-000099-index.htm
2390,1668186,Capital Auto Receivables Asset Trust 2016-1,10-K,20180328,edgar/data/1668186/0001668186-18-000012.txt,edgar/data/1668186/0001668186-18-000012,https://www.sec.gov/Archives/edgar/data/1668186/0001668186-18-000012-index.htm
2396,1670349,Matlin & Partners Acquisition Corp,10-K,20180328,edgar/data/1670349/0001144204-18-017534.txt,edgar/data/1670349/0001144204-18-017534,https://www.sec.gov/Archives/edgar/data/1670349/0001144204-18-017534-index.htm
2404,1671686,USCF Funds Trust,10-K,20180328,edgar/data/1671686/0001144204-18-017418.txt,edgar/data/1671686/0001144204-18-017418,https://www.sec.gov/Archives/edgar/data/1671686/0001144204-18-017418-index.htm
2406,1671697,Toyota Auto Receivables 2016-B Owner Trust,10-K,20180328,edgar/data/1671697/0000929638-18-000410.txt,edgar/data/1671697/0000929638-18-000410,https://www.sec.gov/Archives/edgar/data/1671697/0000929638-18-000410-index.htm
2413,1673813,Ally Auto Receivables Trust 2016-3,10-K,20180328,edgar/data/1673813/0001673813-18-000009.txt,edgar/data/1673813/0001673813-18-000009,https://www.sec.gov/Archives/edgar/data/1673813/0001673813-18-000009-index.htm
2425,1675192,Ottawa Bancorp Inc,10-K,20180328,edgar/data/1675192/0001437749-18-005696.txt,edgar/data/1675192/0001437749-18-005696,https://www.sec.gov/Archives/edgar/data/1675192/0001437749-18-005696-index.htm
2436,1678617,Capital Auto Receivables Asset Trust 2016-2,10-K,20180328,edgar/data/1678617/0001678617-18-000011.txt,edgar/data/1678617/0001678617-18-000011,https://www.sec.gov/Archives/edgar/data/1678617/0001678617-18-000011-index.htm
2444,1679597,Toyota Auto Receivables 2016-C Owner Trust,10-K,20180328,edgar/data/1679597/0000929638-18-000399.txt,edgar/data/1679597/0000929638-18-000399,https://www.sec.gov/Archives/edgar/data/1679597/0000929638-18-000399-index.htm
2445,1679731,Ally Auto Receivables Trust 2017-1,10-K,20180328,edgar/data/1679731/0001679731-18-000019.txt,edgar/data/1679731/0001679731-18-000019,https://www.sec.gov/Archives/edgar/data/1679731/0001679731-18-000019-index.htm
2449,1680379,"Sterling Bancorp, Inc.",10-K,20180328,edgar/data/1680379/0001047469-18-002247.txt,edgar/data/1680379/0001047469-18-002247,https://www.sec.gov/Archives/edgar/data/1680379/0001047469-18-002247-index.htm
2461,1682524,Mercedes-Benz Auto Receivables Trust 2016-1,10-K,20180328,edgar/data/1682524/0001019965-18-000103.txt,edgar/data/1682524/0001019965-18-000103,https://www.sec.gov/Archives/edgar/data/1682524/0001019965-18-000103-index.htm
2463,1683001,Capital Auto Receivables Asset Trust 2016-3,10-K,20180328,edgar/data/1683001/0001683001-18-000011.txt,edgar/data/1683001/0001683001-18-000011,https://www.sec.gov/Archives/edgar/data/1683001/0001683001-18-000011-index.htm
2464,1683170,USAA Auto Owner Trust 2016-1,10-K,20180328,edgar/data/1683170/0001193125-18-099148.txt,edgar/data/1683170/0001193125-18-099148,https://www.sec.gov/Archives/edgar/data/1683170/0001193125-18-099148-index.htm
2465,1683414,Toyota Auto Receivables 2016-D Owner Trust,10-K,20180328,edgar/data/1683414/0000929638-18-000401.txt,edgar/data/1683414/0000929638-18-000401,https://www.sec.gov/Archives/edgar/data/1683414/0000929638-18-000401-index.htm
2482,1684415,Mercedes-Benz Auto Lease Trust 2016-B,10-K,20180328,edgar/data/1684415/0001019965-18-000100.txt,edgar/data/1684415/0001019965-18-000100,https://www.sec.gov/Archives/edgar/data/1684415/0001019965-18-000100-index.htm
2487,1685854,CFCRE 2016-C6 Mortgage Trust,10-K,20180328,edgar/data/1685854/0001056404-18-001991.txt,edgar/data/1685854/0001056404-18-001991,https://www.sec.gov/Archives/edgar/data/1685854/0001056404-18-001991-index.htm
2490,1686850,"Motus GI Holdings, Inc.",10-K,20180328,edgar/data/1686850/0001493152-18-004027.txt,edgar/data/1686850/0001493152-18-004027,https://www.sec.gov/Archives/edgar/data/1686850/0001493152-18-004027-index.htm
2499,1690110,CFCRE 2016-C7 Mortgage Trust,10-K,20180328,edgar/data/1690110/0001056404-18-001992.txt,edgar/data/1690110/0001056404-18-001992,https://www.sec.gov/Archives/edgar/data/1690110/0001056404-18-001992-index.htm
2512,1692415,"Co-Diagnostics, Inc.",10-K,20180328,edgar/data/1692415/0001477932-18-001468.txt,edgar/data/1692415/0001477932-18-001468,https://www.sec.gov/Archives/edgar/data/1692415/0001477932-18-001468-index.htm
2530,1694919,Toyota Auto Receivables 2017-A Owner Trust,10-K,20180328,edgar/data/1694919/0000929638-18-000403.txt,edgar/data/1694919/0000929638-18-000403,https://www.sec.gov/Archives/edgar/data/1694919/0000929638-18-000403-index.htm
2536,1698022,"Farmers & Merchants Bancshares, Inc.",10-K,20180328,edgar/data/1698022/0001144204-18-017536.txt,edgar/data/1698022/0001144204-18-017536,https://www.sec.gov/Archives/edgar/data/1698022/0001144204-18-017536-index.htm
2547,1700323,Mercedes-Benz Auto Lease Trust 2017-A,10-K,20180328,edgar/data/1700323/0001019965-18-000101.txt,edgar/data/1700323/0001019965-18-000101,https://www.sec.gov/Archives/edgar/data/1700323/0001019965-18-000101-index.htm
2550,1700667,Ally Auto Receivables Trust 2017-2,10-K,20180328,edgar/data/1700667/0001700667-18-000017.txt,edgar/data/1700667/0001700667-18-000017,https://www.sec.gov/Archives/edgar/data/1700667/0001700667-18-000017-index.htm
2564,1703075,CFCRE 2017-C8 Mortgage Trust,10-K,20180328,edgar/data/1703075/0001056404-18-001996.txt,edgar/data/1703075/0001056404-18-001996,https://www.sec.gov/Archives/edgar/data/1703075/0001056404-18-001996-index.htm
2569,1704304,Toyota Auto Receivables 2017-B Owner Trust,10-K,20180328,edgar/data/1704304/0000929638-18-000405.txt,edgar/data/1704304/0000929638-18-000405,https://www.sec.gov/Archives/edgar/data/1704304/0000929638-18-000405-index.htm
2571,1705002,Ally Auto Receivables Trust 2017-3,10-K,20180328,edgar/data/1705002/0001705002-18-000016.txt,edgar/data/1705002/0001705002-18-000016,https://www.sec.gov/Archives/edgar/data/1705002/0001705002-18-000016-index.htm
2575,1705696,VICI PROPERTIES INC.,10-K,20180328,edgar/data/1705696/0001705696-18-000015.txt,edgar/data/1705696/0001705696-18-000015,https://www.sec.gov/Archives/edgar/data/1705696/0001705696-18-000015-index.htm
2579,1709987,Toyota Auto Receivables 2017-C Owner Trust,10-K,20180328,edgar/data/1709987/0000929638-18-000407.txt,edgar/data/1709987/0000929638-18-000407,https://www.sec.gov/Archives/edgar/data/1709987/0000929638-18-000407-index.htm
2593,1711485,"DGOC Series 28, L.P.",10-K,20180328,edgar/data/1711485/0001711485-18-000007.txt,edgar/data/1711485/0001711485-18-000007,https://www.sec.gov/Archives/edgar/data/1711485/0001711485-18-000007-index.htm
2594,1711631,DGOC Series 18B LP,10-K,20180328,edgar/data/1711631/0001711631-18-000007.txt,edgar/data/1711631/0001711631-18-000007,https://www.sec.gov/Archives/edgar/data/1711631/0001711631-18-000007-index.htm
2595,1711736,DGOC Series 18C LP,10-K,20180328,edgar/data/1711736/0001711736-18-000007.txt,edgar/data/1711736/0001711736-18-000007,https://www.sec.gov/Archives/edgar/data/1711736/0001711736-18-000007-index.htm
2603,1713660,USAA Auto Owner Trust 2017-1,10-K,20180328,edgar/data/1713660/0001193125-18-099156.txt,edgar/data/1713660/0001193125-18-099156,https://www.sec.gov/Archives/edgar/data/1713660/0001193125-18-099156-index.htm
2605,1713736,Ally Auto Receivables Trust 2017-4,10-K,20180328,edgar/data/1713736/0001713736-18-000025.txt,edgar/data/1713736/0001713736-18-000025,https://www.sec.gov/Archives/edgar/data/1713736/0001713736-18-000025-index.htm
2608,1713952,Mosaic Acquisition Corp.,10-K,20180328,edgar/data/1713952/0001193125-18-099755.txt,edgar/data/1713952/0001193125-18-099755,https://www.sec.gov/Archives/edgar/data/1713952/0001193125-18-099755-index.htm
2615,1715585,Fifth Third Auto Trust 2017-1,10-K,20180328,edgar/data/1715585/0001193125-18-099308.txt,edgar/data/1715585/0001193125-18-099308,https://www.sec.gov/Archives/edgar/data/1715585/0001193125-18-099308-index.htm
2635,1717307,Industrial Logistics Properties Trust,10-K,20180328,edgar/data/1717307/0001717307-18-000006.txt,edgar/data/1717307/0001717307-18-000006,https://www.sec.gov/Archives/edgar/data/1717307/0001717307-18-000006-index.htm
2650,1718100,Toyota Auto Receivables 2017-D Owner Trust,10-K,20180328,edgar/data/1718100/0000929638-18-000409.txt,edgar/data/1718100/0000929638-18-000409,https://www.sec.gov/Archives/edgar/data/1718100/0000929638-18-000409-index.htm
2661,1721353,Ally Auto Receivables Trust 2017-5,10-K,20180328,edgar/data/1721353/0001721353-18-000017.txt,edgar/data/1721353/0001721353-18-000017,https://www.sec.gov/Archives/edgar/data/1721353/0001721353-18-000017-index.htm
3044,351998,DATA I/O CORP,10-K,20180328,edgar/data/351998/0000351998-18-000003.txt,edgar/data/351998/0000351998-18-000003,https://www.sec.gov/Archives/edgar/data/351998/0000351998-18-000003-index.htm
3260,744825,AMERICAN SHARED HOSPITAL SERVICES,10-K,20180328,edgar/data/744825/0001144204-18-017461.txt,edgar/data/744825/0001144204-18-017461,https://www.sec.gov/Archives/edgar/data/744825/0001144204-18-017461-index.htm
3398,813920,CEC ENTERTAINMENT INC,10-K,20180328,edgar/data/813920/0000813920-18-000008.txt,edgar/data/813920/0000813920-18-000008,https://www.sec.gov/Archives/edgar/data/813920/0000813920-18-000008-index.htm
3404,814926,"CAPSTONE COMPANIES, INC.",10-K,20180328,edgar/data/814926/0000939802-18-000024.txt,edgar/data/814926/0000939802-18-000024,https://www.sec.gov/Archives/edgar/data/814926/0000939802-18-000024-index.htm
